country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
France,FR,2021-W24,subnational,FRB,Centre — Val de Loire,447,46424,2576252,1801.99763066657,0.962864035843529,TESSy
France,FR,2021-W25,subnational,FRB,Centre — Val de Loire,343,42549,2576252,1651.58532628019,0.806129403746269,TESSy
France,FR,2021-W26,subnational,FRB,Centre — Val de Loire,383,45035,2576252,1748.08209755878,0.850449650272011,TESSy
France,FR,2021-W27,subnational,FRB,Centre — Val de Loire,404,52740,2576252,2047.15998279671,0.766021994690937,TESSy
France,FR,2021-W28,subnational,FRB,Centre — Val de Loire,746,51227,2576252,1988.43125594856,1.4562632986511,TESSy
France,FR,2021-W29,subnational,FRB,Centre — Val de Loire,1389,68722,2576252,2667.51855020394,2.02118681062833,TESSy
France,FR,2021-W30,subnational,FRB,Centre — Val de Loire,2077,84763,2576252,3290.16726624569,2.45036159645128,TESSy
France,FR,2021-W31,subnational,FRB,Centre — Val de Loire,2298,88944,2576252,3452.45729066877,2.58364813815434,TESSy
France,FR,2021-W32,subnational,FRB,Centre — Val de Loire,2941,122036,2576252,4736.95896208911,2.40994460650955,TESSy
France,FR,2021-W33,subnational,FRB,Centre — Val de Loire,2902,124679,2576252,4839.54985770026,2.32757721829659,TESSy
France,FR,2021-W34,subnational,FRB,Centre — Val de Loire,2824,112307,2576252,4359.3173338633,2.51453604850989,TESSy
France,FR,2021-W35,subnational,FRB,Centre — Val de Loire,2258,96693,2576252,3753.24308336296,2.33522592121457,TESSy
France,FR,2021-W36,subnational,FRB,Centre — Val de Loire,1815,91912,2576252,3567.66341180909,1.97471494472974,TESSy
France,FR,2021-W37,subnational,FRB,Centre — Val de Loire,1389,86979,2576252,3376.18369631542,1.59693719173594,TESSy
France,FR,2021-W38,subnational,FRB,Centre — Val de Loire,1029,81602,2576252,3167.46964194497,1.26099850493861,TESSy
France,FR,2021-W39,subnational,FRB,Centre — Val de Loire,830,76981,2576252,2988.10054295931,1.07818812434237,TESSy
France,FR,2021-W40,subnational,FRB,Centre — Val de Loire,703,71152,2576252,2761.84162108365,0.988025635259726,TESSy
France,FR,2021-W41,subnational,FRB,Centre — Val de Loire,830,69987,2576252,2716.62088957136,1.18593453069856,TESSy
France,FR,2021-W42,subnational,FRB,Centre — Val de Loire,1125,52473,2576252,2036.79608982351,2.14395975072895,TESSy
France,FR,2021-W43,subnational,FRB,Centre — Val de Loire,1320,48572,2576252,1885.3745673948,2.71761508688133,TESSy
France,FR,2021-W44,subnational,FRB,Centre — Val de Loire,1652,44705,2576252,1735.27279163684,3.69533609215971,TESSy
France,FR,2021-W45,subnational,FRB,Centre — Val de Loire,2042,48064,2576252,1865.65599949073,4.24850199733688,TESSy
France,FR,2020-W51,subnational,FRC,Bourgogne-Franche-Comté,6922,82826,2811423,2946.05258618145,8.35727911525367,TESSy
France,FR,2020-W52,subnational,FRC,Bourgogne-Franche-Comté,5884,116816,2811423,4155.04888449728,5.0369812354472,TESSy
France,FR,2020-W53,subnational,FRC,Bourgogne-Franche-Comté,6637,74776,2811423,2659.72071794248,8.8758425163154,TESSy
France,FR,2021-W01,subnational,FRC,Bourgogne-Franche-Comté,8250,90477,2811423,3218.19235312509,9.11833946748898,TESSy
France,FR,2021-W02,subnational,FRC,Bourgogne-Franche-Comté,6854,77888,2811423,2770.41199421076,8.79981511914544,TESSy
France,FR,2021-W03,subnational,FRC,Bourgogne-Franche-Comté,6883,77321,2811423,2750.24427131741,8.9018507261934,TESSy
France,FR,2021-W04,subnational,FRC,Bourgogne-Franche-Comté,6292,80901,2811423,2877.58192203735,7.77740695417856,TESSy
France,FR,2021-W05,subnational,FRC,Bourgogne-Franche-Comté,5477,80166,2811423,2851.43857754596,6.83207344759624,TESSy
France,FR,2021-W06,subnational,FRC,Bourgogne-Franche-Comté,4724,70823,2811423,2519.11576450787,6.67014952769581,TESSy
France,FR,2021-W07,subnational,FRC,Bourgogne-Franche-Comté,4231,62106,2811423,2209.05925575767,6.81254629182366,TESSy
France,FR,2021-W08,subnational,FRC,Bourgogne-Franche-Comté,4642,64686,2811423,2300.82773029886,7.17620505209783,TESSy
France,FR,2021-W09,subnational,FRC,Bourgogne-Franche-Comté,4277,69158,2811423,2459.89308617024,6.18438936927037,TESSy
France,FR,2021-W10,subnational,FRC,Bourgogne-Franche-Comté,4937,78819,2811423,2803.52689723318,6.26371813902739,TESSy
France,FR,2021-W11,subnational,FRC,Bourgogne-Franche-Comté,6237,90964,2811423,3235.51454192414,6.8565586385823,TESSy
France,FR,2021-W12,subnational,FRC,Bourgogne-Franche-Comté,7929,104751,2811423,3725.90677390062,7.56937881261277,TESSy
France,FR,2021-W13,subnational,FRC,Bourgogne-Franche-Comté,9492,120652,2811423,4291.49224431898,7.86725458343003,TESSy
France,FR,2021-W14,subnational,FRC,Bourgogne-Franche-Comté,8533,88104,2811423,3133.78669805291,9.68514482883865,TESSy
France,FR,2021-W15,subnational,FRC,Bourgogne-Franche-Comté,8279,78244,2811423,2783.0746209304,10.5810030162057,TESSy
France,FR,2021-W16,subnational,FRC,Bourgogne-Franche-Comté,8563,67522,2811423,2401.7019139418,12.6817926009301,TESSy
France,FR,2021-W17,subnational,FRC,Bourgogne-Franche-Comté,0,74399,2811423,2646.31113852309,0,TESSy
France,FR,2021-W18,subnational,FRC,Bourgogne-Franche-Comté,4060,76179,2811423,2709.62427212127,5.32955276388506,TESSy
France,FR,2021-W19,subnational,FRC,Bourgogne-Franche-Comté,3078,66619,2811423,2369.58294785239,4.62030351701467,TESSy
France,FR,2021-W20,subnational,FRC,Bourgogne-Franche-Comté,3516,81802,2811423,2909.6297497744,4.29818341849833,TESSy
France,FR,2021-W21,subnational,FRC,Bourgogne-Franche-Comté,2618,71618,2811423,2547.39325956998,3.65550559915105,TESSy
France,FR,2021-W22,subnational,FRC,Bourgogne-Franche-Comté,2187,72780,2811423,2588.72464228969,3.00494641384996,TESSy
France,FR,2021-W23,subnational,FRC,Bourgogne-Franche-Comté,1202,63692,2811423,2265.47196917718,1.88720718457577,TESSy
France,FR,2021-W24,subnational,FRC,Bourgogne-Franche-Comté,488,54504,2811423,1938.66237844679,0.895347130485836,TESSy
France,FR,2021-W25,subnational,FRC,Bourgogne-Franche-Comté,342,51720,2811423,1839.63779196514,0.661252900232019,TESSy
France,FR,2021-W26,subnational,FRC,Bourgogne-Franche-Comté,317,48937,2811423,1740.64877465967,0.647771624742015,TESSy
France,FR,2021-W27,subnational,FRC,Bourgogne-Franche-Comté,401,57053,2811423,2029.32820852643,0.702855239864687,TESSy
France,FR,2021-W28,subnational,FRC,Bourgogne-Franche-Comté,825,57087,2811423,2030.53756051651,1.44516264648694,TESSy
France,FR,2021-W29,subnational,FRC,Bourgogne-Franche-Comté,2313,83828,2811423,2981.69290071256,2.75922126258529,TESSy
France,FR,2021-W30,subnational,FRC,Bourgogne-Franche-Comté,2954,104321,2811423,3710.61202814376,2.83164463530833,TESSy
France,FR,2021-W31,subnational,FRC,Bourgogne-Franche-Comté,3145,107148,2811423,3811.16608920109,2.93519244409602,TESSy
France,FR,2021-W32,subnational,FRC,Bourgogne-Franche-Comté,3728,143369,2811423,5099.51721957173,2.6002831853469,TESSy
France,FR,2021-W33,subnational,FRC,Bourgogne-Franche-Comté,3564,144769,2811423,5149.31406622198,2.46185302101969,TESSy
France,FR,2021-W34,subnational,FRC,Bourgogne-Franche-Comté,3167,130626,2811423,4646.25920752587,2.42447904705036,TESSy
France,FR,2021-W35,subnational,FRC,Bourgogne-Franche-Comté,2425,113525,2811423,4037.990725693,2.13609337150407,TESSy
France,FR,2021-W36,subnational,FRC,Bourgogne-Franche-Comté,1913,108742,2811423,3867.86335603003,1.75920987291019,TESSy
France,FR,2021-W37,subnational,FRC,Bourgogne-Franche-Comté,1342,108187,2811423,3848.12246325082,1.24044478541784,TESSy
France,FR,2021-W38,subnational,FRC,Bourgogne-Franche-Comté,1059,100049,2811423,3558.66050750812,1.05848134414137,TESSy
France,FR,2021-W39,subnational,FRC,Bourgogne-Franche-Comté,1010,96711,2811423,3439.93059742344,1.04434862631965,TESSy
France,FR,2021-W40,subnational,FRC,Bourgogne-Franche-Comté,817,92798,2811423,3300.74841103598,0.880406905321235,TESSy
France,FR,2021-W41,subnational,FRC,Bourgogne-Franche-Comté,936,91572,2811423,3257.14060104083,1.0221465076661,TESSy
France,FR,2021-W42,subnational,FRC,Bourgogne-Franche-Comté,886,67943,2811423,2416.67653711306,1.30403426401543,TESSy
France,FR,2021-W43,subnational,FRC,Bourgogne-Franche-Comté,1082,61626,2811423,2191.98605119187,1.75575244215104,TESSy
France,FR,2021-W44,subnational,FRC,Bourgogne-Franche-Comté,1683,57215,2811423,2035.09041506739,2.94153631040811,TESSy
France,FR,2021-W45,subnational,FRC,Bourgogne-Franche-Comté,2095,63444,2811423,2256.65081348484,3.30212470840426,TESSy
France,FR,2020-W51,subnational,FRD,Normandie,3378,91142,3330478,2736.60417513642,3.70630444800421,TESSy
France,FR,2020-W52,subnational,FRD,Normandie,3084,122292,3330478,3671.90535412635,2.52183298989304,TESSy
France,FR,2020-W53,subnational,FRD,Normandie,3759,78395,3330478,2353.86632189133,4.79494865743989,TESSy
France,FR,2021-W01,subnational,FRD,Normandie,5524,92406,3330478,2774.55668525659,5.97796679869273,TESSy
France,FR,2021-W02,subnational,FRD,Normandie,5843,90047,3330478,2703.72601170162,6.48883360911524,TESSy
France,FR,2021-W03,subnational,FRD,Normandie,6433,89285,3330478,2680.84641303741,7.20501764014112,TESSy
France,FR,2021-W04,subnational,FRD,Normandie,5571,89389,3330478,2683.96908792071,6.23231046325611,TESSy
France,FR,2021-W05,subnational,FRD,Normandie,5585,89905,3330478,2699.46235945711,6.21211278571826,TESSy
France,FR,2021-W06,subnational,FRD,Normandie,4529,84708,3330478,2543.41869245195,5.34660244604996,TESSy
France,FR,2021-W07,subnational,FRD,Normandie,5059,88288,3330478,2650.91077016572,5.73011054729975,TESSy
France,FR,2021-W08,subnational,FRD,Normandie,5714,86609,3330478,2600.49758623237,6.59746677597017,TESSy
France,FR,2021-W09,subnational,FRD,Normandie,6110,79267,3330478,2380.04874975904,7.70812570174221,TESSy
France,FR,2021-W10,subnational,FRD,Normandie,6973,90170,3330478,2707.41917526553,7.73317067760896,TESSy
France,FR,2021-W11,subnational,FRD,Normandie,9759,110150,3330478,3307.33306150048,8.85973672265093,TESSy
France,FR,2021-W12,subnational,FRD,Normandie,11133,137306,3330478,4122.71151468348,8.1081671594832,TESSy
France,FR,2021-W13,subnational,FRD,Normandie,11858,160708,3330478,4825.37341486718,7.37859969634368,TESSy
France,FR,2021-W14,subnational,FRD,Normandie,10337,117601,3330478,3531.05470145727,8.78989124242141,TESSy
France,FR,2021-W15,subnational,FRD,Normandie,10477,105569,3330478,3169.7852380349,9.92431490304919,TESSy
France,FR,2021-W16,subnational,FRD,Normandie,10833,93977,3330478,2821.72709142652,11.5272885918895,TESSy
France,FR,2021-W17,subnational,FRD,Normandie,0,104894,3330478,3149.51787701345,0,TESSy
France,FR,2021-W18,subnational,FRD,Normandie,5933,113937,3330478,3421.04046326083,5.2072636632525,TESSy
France,FR,2021-W19,subnational,FRD,Normandie,4707,97251,3330478,2920.03129881056,4.84005305858037,TESSy
France,FR,2021-W20,subnational,FRD,Normandie,5079,123233,3330478,3700.15955667625,4.1214609723045,TESSy
France,FR,2021-W21,subnational,FRD,Normandie,3594,104407,3330478,3134.89535135797,3.44229793021541,TESSy
France,FR,2021-W22,subnational,FRD,Normandie,2482,107527,3330478,3228.57559785712,2.30825746091679,TESSy
France,FR,2021-W23,subnational,FRD,Normandie,1399,96920,3330478,2910.09278548004,1.44345852249278,TESSy
France,FR,2021-W24,subnational,FRD,Normandie,775,79953,3330478,2400.64639370084,0.969319475191675,TESSy
France,FR,2021-W25,subnational,FRD,Normandie,484,76751,3330478,2304.50403815909,0.630610676082396,TESSy
France,FR,2021-W26,subnational,FRD,Normandie,595,67337,3330478,2021.84190977992,0.883615248674577,TESSy
France,FR,2021-W27,subnational,FRD,Normandie,944,68292,3330478,2050.51647241027,1.38229953728109,TESSy
France,FR,2021-W28,subnational,FRD,Normandie,1881,71324,3330478,2141.55445554662,2.63726095003085,TESSy
France,FR,2021-W29,subnational,FRD,Normandie,3354,100827,3330478,3027.4032736442,3.32648992829302,TESSy
France,FR,2021-W30,subnational,FRD,Normandie,3862,123590,3330478,3710.87873872759,3.1248482886965,TESSy
France,FR,2021-W31,subnational,FRD,Normandie,4114,129081,3330478,3875.74996742209,3.18714605557751,TESSy
France,FR,2021-W32,subnational,FRD,Normandie,4097,163926,3330478,4921.99618192944,2.49929846394105,TESSy
France,FR,2021-W33,subnational,FRD,Normandie,3771,165783,3330478,4977.75394402845,2.27466024863828,TESSy
France,FR,2021-W34,subnational,FRD,Normandie,3110,146327,3330478,4393.57353509016,2.12537672473296,TESSy
France,FR,2021-W35,subnational,FRD,Normandie,2278,125894,3330478,3780.05799768081,1.80945875101276,TESSy
France,FR,2021-W36,subnational,FRD,Normandie,1668,119562,3330478,3589.93513843959,1.39509208611432,TESSy
France,FR,2021-W37,subnational,FRD,Normandie,1100,126060,3330478,3785.04226720609,0.87260034904014,TESSy
France,FR,2021-W38,subnational,FRD,Normandie,1057,122648,3330478,3682.59451045766,0.86181592851086,TESSy
France,FR,2021-W39,subnational,FRD,Normandie,831,121283,3330478,3641.60940261428,0.685174344302169,TESSy
France,FR,2021-W40,subnational,FRD,Normandie,756,114840,3330478,3448.15368844953,0.658307210031348,TESSy
France,FR,2021-W41,subnational,FRD,Normandie,978,113001,3330478,3392.93638931108,0.865479066556933,TESSy
France,FR,2021-W42,subnational,FRD,Normandie,1110,88156,3330478,2646.94737512153,1.25913153954354,TESSy
France,FR,2021-W43,subnational,FRD,Normandie,1157,61440,3330478,1844.78023875252,1.88313802083333,TESSy
France,FR,2021-W44,subnational,FRD,Normandie,1448,56730,3330478,1703.35909740284,2.55244138903578,TESSy
France,FR,2021-W45,subnational,FRD,Normandie,2009,70365,3330478,2112.75979003615,2.85511262701627,TESSy
France,FR,2020-W51,subnational,FRE,Hauts-de-France,8411,147151,6003815,2450.95826570272,5.71589727558766,TESSy
France,FR,2020-W52,subnational,FRE,Hauts-de-France,7278,227060,6003815,3781.92865702891,3.20532017968819,TESSy
France,FR,2020-W53,subnational,FRE,Hauts-de-France,7653,136923,6003815,2280.59991855179,5.58927280296225,TESSy
France,FR,2021-W01,subnational,FRE,Hauts-de-France,10944,166048,6003815,2765.70813724274,6.59086529196377,TESSy
France,FR,2021-W02,subnational,FRE,Hauts-de-France,11794,165670,6003815,2759.41214044737,7.11897144926661,TESSy
France,FR,2021-W03,subnational,FRE,Hauts-de-France,12339,169373,6003815,2821.08959053535,7.28510447355836,TESSy
France,FR,2021-W04,subnational,FRE,Hauts-de-France,12643,181655,6003815,3025.65951815637,6.95989650711514,TESSy
France,FR,2021-W05,subnational,FRE,Hauts-de-France,13146,188459,6003815,3138.98746047305,6.97552252744629,TESSy
France,FR,2021-W06,subnational,FRE,Hauts-de-France,14290,194318,6003815,3236.5754108013,7.35392500952048,TESSy
France,FR,2021-W07,subnational,FRE,Hauts-de-France,17655,216315,6003815,3602.95911849382,8.16170861937452,TESSy
France,FR,2021-W08,subnational,FRE,Hauts-de-France,20386,212253,6003815,3535.30213705785,9.60457567148639,TESSy
France,FR,2021-W09,subnational,FRE,Hauts-de-France,19663,194451,6003815,3238.790668933,10.1120590791511,TESSy
France,FR,2021-W10,subnational,FRE,Hauts-de-France,21900,213772,6003815,3560.60271677259,10.2445596242726,TESSy
France,FR,2021-W11,subnational,FRE,Hauts-de-France,27126,261298,6003815,4352.19939321914,10.3812505262191,TESSy
